actual_RUL,predicted_RUL,residual,absolute_error
125,124.96711,0.03289031982421875,0.03289031982421875
125,125.49887,-0.498870849609375,0.498870849609375
125,126.31216,-1.3121566772460938,1.3121566772460938
125,122.494995,2.5050048828125,2.5050048828125
125,122.42633,2.57366943359375,2.57366943359375
125,122.188034,2.8119659423828125,2.8119659423828125
125,122.14231,2.8576889038085938,2.8576889038085938
125,121.30678,3.6932220458984375,3.6932220458984375
125,120.23964,4.7603607177734375,4.7603607177734375
125,120.68971,4.3102874755859375,4.3102874755859375
125,121.88207,3.1179275512695312,3.1179275512695312
125,121.600296,3.3997039794921875,3.3997039794921875
125,123.068726,1.9312744140625,1.9312744140625
125,121.737595,3.2624053955078125,3.2624053955078125
125,120.60363,4.396369934082031,4.396369934082031
125,120.86194,4.1380615234375,4.1380615234375
125,119.48793,5.5120697021484375,5.5120697021484375
125,117.27996,7.720039367675781,7.720039367675781
125,115.67433,9.325668334960938,9.325668334960938
125,115.13264,9.867362976074219,9.867362976074219
125,115.72865,9.271347045898438,9.271347045898438
125,117.99542,7.00457763671875,7.00457763671875
125,122.44025,2.55975341796875,2.55975341796875
125,121.33858,3.6614227294921875,3.6614227294921875
125,124.18815,0.8118515014648438,0.8118515014648438
125,123.84416,1.1558380126953125,1.1558380126953125
125,122.24211,2.7578887939453125,2.7578887939453125
125,123.09019,1.9098129272460938,1.9098129272460938
125,121.50697,3.4930267333984375,3.4930267333984375
125,122.34157,2.6584320068359375,2.6584320068359375
125,123.14845,1.8515472412109375,1.8515472412109375
125,124.280685,0.7193145751953125,0.7193145751953125
125,122.95375,2.0462493896484375,2.0462493896484375
125,119.083694,5.9163055419921875,5.9163055419921875
125,119.98184,5.018157958984375,5.018157958984375
125,119.3397,5.660301208496094,5.660301208496094
125,117.12494,7.87506103515625,7.87506103515625
125,116.099266,8.900733947753906,8.900733947753906
125,118.43125,6.568748474121094,6.568748474121094
125,117.3268,7.6732025146484375,7.6732025146484375
125,116.03537,8.964630126953125,8.964630126953125
125,117.31529,7.6847076416015625,7.6847076416015625
125,121.43767,3.5623321533203125,3.5623321533203125
125,120.7151,4.2848968505859375,4.2848968505859375
125,122.326805,2.6731948852539062,2.6731948852539062
125,122.41696,2.583038330078125,2.583038330078125
125,121.5191,3.4809036254882812,3.4809036254882812
125,123.10936,1.8906402587890625,1.8906402587890625
125,124.26143,0.7385711669921875,0.7385711669921875
125,122.40552,2.594482421875,2.594482421875
125,123.888,1.11199951171875,1.11199951171875
125,122.694214,2.3057861328125,2.3057861328125
125,117.51927,7.4807281494140625,7.4807281494140625
125,115.69112,9.308883666992188,9.308883666992188
125,120.26431,4.735687255859375,4.735687255859375
125,122.28731,2.7126922607421875,2.7126922607421875
125,116.61977,8.380233764648438,8.380233764648438
125,118.38596,6.614036560058594,6.614036560058594
125,117.18086,7.8191375732421875,7.8191375732421875
125,117.232635,7.767364501953125,7.767364501953125
125,106.80718,18.19281768798828,18.19281768798828
125,113.082245,11.917755126953125,11.917755126953125
125,108.52612,16.473876953125,16.473876953125
125,108.22116,16.778839111328125,16.778839111328125
125,111.12305,13.876953125,13.876953125
125,109.532616,15.467384338378906,15.467384338378906
125,114.78801,10.211990356445312,10.211990356445312
125,115.28527,9.714729309082031,9.714729309082031
125,120.36813,4.631866455078125,4.631866455078125
125,115.33066,9.669342041015625,9.669342041015625
125,118.633095,6.366905212402344,6.366905212402344
125,116.504265,8.495735168457031,8.495735168457031
125,111.22332,13.776679992675781,13.776679992675781
125,105.62964,19.370361328125,19.370361328125
125,108.2614,16.738601684570312,16.738601684570312
125,112.46814,12.5318603515625,12.5318603515625
125,112.28044,12.719558715820312,12.719558715820312
124,108.82611,15.17388916015625,15.17388916015625
123,103.01854,19.981460571289062,19.981460571289062
122,109.40575,12.594253540039062,12.594253540039062
121,112.00389,8.996109008789062,8.996109008789062
120,111.0667,8.933296203613281,8.933296203613281
119,101.6676,17.3323974609375,17.3323974609375
118,100.03352,17.966476440429688,17.966476440429688
117,93.522125,23.477874755859375,23.477874755859375
116,86.60304,29.396957397460938,29.396957397460938
115,94.40971,20.590286254882812,20.590286254882812
114,88.77326,25.22673797607422,25.22673797607422
113,87.47211,25.52789306640625,25.52789306640625
112,85.728714,26.271286010742188,26.271286010742188
111,86.337906,24.662094116210938,24.662094116210938
110,86.77378,23.226219177246094,23.226219177246094
109,81.656876,27.343124389648438,27.343124389648438
108,82.10708,25.892921447753906,25.892921447753906
107,86.292595,20.70740509033203,20.70740509033203
106,80.79863,25.201370239257812,25.201370239257812
105,78.893265,26.106735229492188,26.106735229492188
104,75.94785,28.052146911621094,28.052146911621094
103,76.979904,26.020095825195312,26.020095825195312
102,85.210236,16.789764404296875,16.789764404296875
101,84.94155,16.058448791503906,16.058448791503906
100,77.27465,22.72534942626953,22.72534942626953
99,74.58115,24.418853759765625,24.418853759765625
98,73.33949,24.660507202148438,24.660507202148438
97,75.262024,21.73797607421875,21.73797607421875
96,80.65284,15.347160339355469,15.347160339355469
95,86.64991,8.350090026855469,8.350090026855469
94,81.10556,12.894439697265625,12.894439697265625
93,77.66804,15.331962585449219,15.331962585449219
92,73.89615,18.103851318359375,18.103851318359375
91,75.24654,15.753463745117188,15.753463745117188
90,73.9547,16.045303344726562,16.045303344726562
89,74.52788,14.472122192382812,14.472122192382812
88,65.13682,22.863182067871094,22.863182067871094
87,66.938126,20.061874389648438,20.061874389648438
86,62.341324,23.658676147460938,23.658676147460938
85,61.79997,23.200031280517578,23.200031280517578
84,59.316498,24.683502197265625,24.683502197265625
83,64.0175,18.982498168945312,18.982498168945312
82,64.48069,17.519309997558594,17.519309997558594
81,63.147343,17.852657318115234,17.852657318115234
80,63.433365,16.566635131835938,16.566635131835938
79,59.030373,19.969627380371094,19.969627380371094
78,61.10149,16.898509979248047,16.898509979248047
77,61.430126,15.569873809814453,15.569873809814453
76,56.82699,19.173011779785156,19.173011779785156
75,57.77873,17.221271514892578,17.221271514892578
74,57.398193,16.601806640625,16.601806640625
73,52.64484,20.355159759521484,20.355159759521484
72,57.173748,14.826251983642578,14.826251983642578
71,54.925945,16.074054718017578,16.074054718017578
70,51.240986,18.759014129638672,18.759014129638672
69,58.817326,10.182674407958984,10.182674407958984
68,59.31709,8.682910919189453,8.682910919189453
67,57.52517,9.474830627441406,9.474830627441406
66,56.225544,9.774456024169922,9.774456024169922
65,52.433956,12.566043853759766,12.566043853759766
64,54.750973,9.249027252197266,9.249027252197266
63,53.837666,9.162334442138672,9.162334442138672
62,50.89536,11.10464096069336,11.10464096069336
61,50.052116,10.947883605957031,10.947883605957031
60,50.107647,9.892353057861328,9.892353057861328
59,49.52138,9.478618621826172,9.478618621826172
58,47.843548,10.156452178955078,10.156452178955078
57,46.39221,10.607791900634766,10.607791900634766
56,45.54394,10.456058502197266,10.456058502197266
55,46.842205,8.157794952392578,8.157794952392578
54,43.60861,10.39139175415039,10.39139175415039
53,42.3168,10.68320083618164,10.68320083618164
52,41.53513,10.46487045288086,10.46487045288086
51,43.24854,7.751461029052734,7.751461029052734
50,40.227505,9.77249526977539,9.77249526977539
49,39.37441,9.625591278076172,9.625591278076172
48,37.21352,10.786479949951172,10.786479949951172
47,35.390633,11.609367370605469,11.609367370605469
46,33.745205,12.25479507446289,12.25479507446289
45,36.158726,8.84127426147461,8.84127426147461
44,35.159626,8.840373992919922,8.840373992919922
43,35.053394,7.946605682373047,7.946605682373047
42,31.322014,10.677986145019531,10.677986145019531
41,32.94747,8.052528381347656,8.052528381347656
40,33.744427,6.255573272705078,6.255573272705078
39,32.82091,6.179088592529297,6.179088592529297
38,33.09924,4.900760650634766,4.900760650634766
37,28.166199,8.83380126953125,8.83380126953125
36,29.16522,6.834779739379883,6.834779739379883
35,26.627483,8.372516632080078,8.372516632080078
34,25.887417,8.11258316040039,8.11258316040039
33,26.402073,6.597927093505859,6.597927093505859
32,27.796532,4.203468322753906,4.203468322753906
31,30.016186,0.9838142395019531,0.9838142395019531
30,27.474617,2.5253829956054688,2.5253829956054688
29,25.661251,3.3387489318847656,3.3387489318847656
28,25.813074,2.1869258880615234,2.1869258880615234
27,24.271301,2.72869873046875,2.72869873046875
26,22.212435,3.787565231323242,3.787565231323242
25,21.6171,3.3829002380371094,3.3829002380371094
24,18.732037,5.267963409423828,5.267963409423828
23,17.768284,5.231716156005859,5.231716156005859
22,16.288935,5.711065292358398,5.711065292358398
21,18.078857,2.921142578125,2.921142578125
20,15.211761,4.788238525390625,4.788238525390625
19,16.291601,2.7083988189697266,2.7083988189697266
18,14.623717,3.3762826919555664,3.3762826919555664
17,15.900525,1.0994749069213867,1.0994749069213867
16,13.748469,2.251530647277832,2.251530647277832
15,11.103209,3.896791458129883,3.896791458129883
14,9.718458,4.28154182434082,4.28154182434082
13,9.677784,3.322216033935547,3.322216033935547
12,8.575068,3.424931526184082,3.424931526184082
11,9.33129,1.6687097549438477,1.6687097549438477
10,7.093589,2.9064111709594727,2.9064111709594727
9,8.140465,0.8595352172851562,0.8595352172851562
8,8.264321,-0.26432132720947266,0.26432132720947266
7,7.2444158,-0.2444157600402832,0.2444157600402832
6,6.232725,-0.2327251434326172,0.2327251434326172
5,4.473561,0.5264391899108887,0.5264391899108887
4,3.7966394,0.20336055755615234,0.20336055755615234
3,3.5492415,-0.5492415428161621,0.5492415428161621
2,2.8425715,-0.842571496963501,0.842571496963501
1,3.013654,-2.0136539936065674,2.0136539936065674
0,2.0472617,-2.0472617149353027,2.0472617149353027
125,122.23512,2.7648773193359375,2.7648773193359375
125,123.78469,1.2153091430664062,1.2153091430664062
125,122.57573,2.4242706298828125,2.4242706298828125
125,121.15744,3.842559814453125,3.842559814453125
125,121.23503,3.7649688720703125,3.7649688720703125
125,119.34436,5.6556396484375,5.6556396484375
125,120.04215,4.957847595214844,4.957847595214844
125,116.01612,8.983879089355469,8.983879089355469
125,119.72186,5.27813720703125,5.27813720703125
125,121.30548,3.69451904296875,3.69451904296875
125,123.85697,1.1430282592773438,1.1430282592773438
125,122.548836,2.4511642456054688,2.4511642456054688
125,122.517044,2.4829559326171875,2.4829559326171875
125,124.10711,0.8928909301757812,0.8928909301757812
125,124.231,0.7689971923828125,0.7689971923828125
125,124.88164,0.1183624267578125,0.1183624267578125
125,121.58101,3.4189910888671875,3.4189910888671875
125,121.414246,3.58575439453125,3.58575439453125
125,123.754654,1.2453460693359375,1.2453460693359375
125,123.41527,1.5847320556640625,1.5847320556640625
125,121.20845,3.7915496826171875,3.7915496826171875
125,121.87227,3.1277313232421875,3.1277313232421875
125,118.91983,6.080169677734375,6.080169677734375
125,117.217155,7.782844543457031,7.782844543457031
125,120.650024,4.3499755859375,4.3499755859375
125,122.43747,2.562530517578125,2.562530517578125
125,124.88574,0.1142578125,0.1142578125
125,121.3669,3.6331024169921875,3.6331024169921875
125,120.44602,4.553977966308594,4.553977966308594
125,122.055504,2.9444961547851562,2.9444961547851562
125,121.643936,3.3560638427734375,3.3560638427734375
125,122.24902,2.7509765625,2.7509765625
125,123.3456,1.6544036865234375,1.6544036865234375
125,124.58122,0.4187774658203125,0.4187774658203125
125,124.989624,0.0103759765625,0.0103759765625
125,122.47151,2.5284881591796875,2.5284881591796875
125,119.47294,5.527061462402344,5.527061462402344
125,122.401436,2.5985641479492188,2.5985641479492188
125,123.413925,1.5860748291015625,1.5860748291015625
125,121.90953,3.0904693603515625,3.0904693603515625
125,120.09755,4.9024505615234375,4.9024505615234375
125,120.603096,4.396903991699219,4.396903991699219
125,122.35316,2.6468429565429688,2.6468429565429688
125,122.769424,2.2305755615234375,2.2305755615234375
125,123.19954,1.8004608154296875,1.8004608154296875
125,119.78357,5.2164306640625,5.2164306640625
125,122.701904,2.298095703125,2.298095703125
125,123.89391,1.1060867309570312,1.1060867309570312
125,121.527275,3.4727249145507812,3.4727249145507812
125,120.12166,4.8783416748046875,4.8783416748046875
125,119.79181,5.20819091796875,5.20819091796875
125,121.34958,3.650421142578125,3.650421142578125
125,118.46083,6.5391693115234375,6.5391693115234375
125,122.24482,2.7551803588867188,2.7551803588867188
125,120.90703,4.0929718017578125,4.0929718017578125
125,121.995804,3.0041961669921875,3.0041961669921875
125,117.9013,7.098701477050781,7.098701477050781
125,122.285164,2.7148361206054688,2.7148361206054688
125,122.74849,2.2515106201171875,2.2515106201171875
125,119.792435,5.2075653076171875,5.2075653076171875
125,120.64989,4.3501129150390625,4.3501129150390625
125,122.3934,2.606597900390625,2.606597900390625
125,121.20184,3.79815673828125,3.79815673828125
125,120.92258,4.077423095703125,4.077423095703125
125,118.862076,6.1379241943359375,6.1379241943359375
125,119.73448,5.2655181884765625,5.2655181884765625
125,116.148834,8.851165771484375,8.851165771484375
125,118.70432,6.295677185058594,6.295677185058594
125,115.53225,9.467750549316406,9.467750549316406
125,112.209045,12.79095458984375,12.79095458984375
125,116.5954,8.40460205078125,8.40460205078125
125,115.078766,9.921234130859375,9.921234130859375
125,112.84058,12.159416198730469,12.159416198730469
125,110.48575,14.514251708984375,14.514251708984375
125,113.716034,11.283966064453125,11.283966064453125
125,118.800316,6.199684143066406,6.199684143066406
125,118.62328,6.376716613769531,6.376716613769531
125,119.05373,5.9462738037109375,5.9462738037109375
125,117.41991,7.5800933837890625,7.5800933837890625
125,118.500175,6.499824523925781,6.499824523925781
125,118.39907,6.600929260253906,6.600929260253906
125,122.288086,2.7119140625,2.7119140625
125,120.96576,4.03424072265625,4.03424072265625
125,117.71754,7.282463073730469,7.282463073730469
125,118.67951,6.320487976074219,6.320487976074219
125,119.14605,5.853950500488281,5.853950500488281
125,118.840164,6.1598358154296875,6.1598358154296875
125,122.13916,2.86083984375,2.86083984375
125,120.69465,4.305351257324219,4.305351257324219
125,122.714645,2.2853546142578125,2.2853546142578125
125,123.727356,1.27264404296875,1.27264404296875
125,123.34462,1.6553802490234375,1.6553802490234375
125,122.59378,2.406219482421875,2.406219482421875
125,123.4012,1.5988006591796875,1.5988006591796875
125,121.32678,3.6732177734375,3.6732177734375
125,122.0468,2.9532012939453125,2.9532012939453125
124,121.46338,2.53662109375,2.53662109375
123,118.1761,4.8238983154296875,4.8238983154296875
122,115.793884,6.20611572265625,6.20611572265625
121,116.55736,4.4426422119140625,4.4426422119140625
120,117.112656,2.8873443603515625,2.8873443603515625
119,115.223236,3.776763916015625,3.776763916015625
118,113.69432,4.3056793212890625,4.3056793212890625
117,105.83914,11.160858154296875,11.160858154296875
116,103.86458,12.135421752929688,12.135421752929688
115,103.338295,11.661705017089844,11.661705017089844
114,106.909515,7.090484619140625,7.090484619140625
113,106.165634,6.8343658447265625,6.8343658447265625
112,103.48312,8.516876220703125,8.516876220703125
111,103.16969,7.8303070068359375,7.8303070068359375
110,109.23408,0.7659225463867188,0.7659225463867188
109,117.0355,-8.035499572753906,8.035499572753906
108,118.095474,-10.095474243164062,10.095474243164062
107,117.82504,-10.825042724609375,10.825042724609375
106,111.4888,-5.488800048828125,5.488800048828125
105,110.74562,-5.7456207275390625,5.7456207275390625
104,113.4585,-9.458503723144531,9.458503723144531
103,110.58785,-7.587852478027344,7.587852478027344
102,111.88151,-9.881507873535156,9.881507873535156
101,111.15454,-10.154541015625,10.154541015625
100,114.49924,-14.499237060546875,14.499237060546875
99,112.51099,-13.510986328125,13.510986328125
98,116.96929,-18.96929168701172,18.96929168701172
97,113.78717,-16.78717041015625,16.78717041015625
96,109.73554,-13.735542297363281,13.735542297363281
95,101.35273,-6.352729797363281,6.352729797363281
94,106.299774,-12.299774169921875,12.299774169921875
93,100.12961,-7.129608154296875,7.129608154296875
92,89.09038,2.9096221923828125,2.9096221923828125
91,78.15299,12.847007751464844,12.847007751464844
90,89.93904,0.0609588623046875,0.0609588623046875
89,97.67377,-8.67376708984375,8.67376708984375
88,98.541985,-10.541984558105469,10.541984558105469
87,93.0233,-6.0233001708984375,6.0233001708984375
86,93.24474,-7.244743347167969,7.244743347167969
85,93.43242,-8.432418823242188,8.432418823242188
84,94.01523,-10.015228271484375,10.015228271484375
83,97.06125,-14.061248779296875,14.061248779296875
82,91.81593,-9.815933227539062,9.815933227539062
81,87.47107,-6.4710693359375,6.4710693359375
80,80.16929,-0.16928863525390625,0.16928863525390625
79,85.02002,-6.02001953125,6.02001953125
78,85.19159,-7.19158935546875,7.19158935546875
77,88.05351,-11.053512573242188,11.053512573242188
76,87.90481,-11.904808044433594,11.904808044433594
75,79.00001,-4.000007629394531,4.000007629394531
74,79.12186,-5.121856689453125,5.121856689453125
73,74.44098,-1.44097900390625,1.44097900390625
72,65.34365,6.656349182128906,6.656349182128906
71,64.59355,6.4064483642578125,6.4064483642578125
70,73.47218,-3.4721832275390625,3.4721832275390625
69,72.49391,-3.4939117431640625,3.4939117431640625
68,70.17868,-2.178680419921875,2.178680419921875
67,70.30094,-3.3009414672851562,3.3009414672851562
66,65.767975,0.232025146484375,0.232025146484375
65,68.19819,-3.1981887817382812,3.1981887817382812
64,73.07686,-9.076858520507812,9.076858520507812
63,70.91731,-7.9173126220703125,7.9173126220703125
62,67.14077,-5.140769958496094,5.140769958496094
61,61.798573,-0.7985725402832031,0.7985725402832031
60,61.82812,-1.8281211853027344,1.8281211853027344
59,59.556,-0.555999755859375,0.555999755859375
